Movie,MyRating,LBRating,Difference,ReviewDate,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Coco,4.0,4.18,-0.18,11/19/2020,105,1:45,"English,Spanish",Lee Unkrich,2017,"Fantasy,Family,Adventure,Animation,Music,Comedy",Mexico,49149,647090,"Anthony Gonzalez,Gael García Bernal,Benjamin Bratt,Alanna Ubach,Renée Victor,Jaime Camil,Alfonso Arau,Herbert Siguenza,Lombardo Boyar,Ana Ofelia Murguía,Sofía Espinosa,Dyana Ortelli,Gabriel Iglesias,Selene Luna,Natalia Cordova-Buckley,Edward James Olmos,Carla Medina,Luis Valdez,Blanca Araceli,Polo Rojas,Montse Hernandez,Octavio Solis,Cheech Marin,Salvador Reyes,John Ratzenberger,Antonio Sol,Liliana Barba Meinecke,Emmanuel Bernal,David Berón,Denise Blasor,Wilma Bonet,Alex Castillo,Vicki Davis"
Da 5 Bloods,3.5,3.53,-0.03,06/19/2020,156,2:36,"English,Finnish,French,Vietnamese",Spike Lee,2020,"War,Drama",USA,24910,106867,"Delroy Lindo,Jonathan Majors,Clarke Peters,Norm Lewis,Isiah Whitlock Jr.,Mélanie Thierry,Paul Walter Hauser,Jasper Pääkkönen,Johnny Nguyen,Lê Y Lan,Nguyen Ngoc Lâm,Sandy Huong Pham,Jean Reno,Chadwick Boseman,Veronica Ngo,Nguyen Anh Tuan,Duc Luong,Quoc Tuan,Tran Minh Thuong,Hoang Sang,Thanh Van,Nguyen Bao Ngoc,Linh Huynh,Le Cuong,Nhu Thuc,Hung Cuong,Thuy Hong"
Sound of Metal,4.0,4.13,-0.13,11/17/2020,121,2:01,"English,French",Darius Marder,2019,"Drama,Music",USA,61079,293324,"Riz Ahmed,Paul Raci,Olivia Cooke,Lauren Ridloff,Mathieu Amalric,Tom Kemp,Chris Perfetti,Hillary Baack,Chelsea Lee,Shaheem Sanchez,Rena Maliszewski,Michael Tow"
The Vast of Night,3.5,3.52,-0.02,07/05/2020,91,1:31,English,Andrew Patterson,2019,"Thriller,Science Fiction,Mystery",USA,15677,63358,"Sierra McCormick,Jake Horowitz,Bruce Davis,Gail Cronauer,Cheyenne Barton,Mark Banik,Gregory Peyton,Adam Dietrich,Mallorie Rodak,Mollie Milligan,Ingrid Fease,Brandon Stewart"
Bringing Up Baby,3.5,3.93,-0.43,11/16/2020,102,1:42,English,Howard Hawks,1938,"Comedy,Romance",USA,8262,40049,"Katharine Hepburn,Cary Grant,Charles Ruggles,Walter Catlett,Barry Fitzgerald,May Robson,Fritz Feld,Leona Roberts,George Irving,Tala Birell,Virginia Walker,John Kelly,William Benedict"
On the Rocks,3.5,3.16,0.34,11/15/2020,96,1:36,"English,French,Russian,Spanish",Sofia Coppola,2020,"Drama,Comedy",USA,15413,59691,"Rashida Jones,Bill Murray,Marlon Wayans,Jessica Henwick,Jenny Slate,Liyanna Muscat,Alexandra  Mary Reimer,Anna Reimer,Barbara Bain,Juliana Canfield,Alva Chinn,Mike Keller,Musto Pelinkovicci,Zora Casebere"
The Doctor,3.5,3.53,-0.03,11/14/2020,90,1:30,English,Zak Levitt,2013,Documentary,USA,15,76,"Julius Erving,Chuck D,Bill Walton,George Gervin,Doug Collins,Pat Riley,Bob Costas,Magic Johnson,Darryl Dawkins"
Hannah and Her Sisters,4.0,3.95,0.05,11/10/2020,107,1:47,English,Woody Allen,1986,"Drama,Comedy",USA,3337,36024,"Mia Farrow,Barbara Hershey,Dianne Wiest,Woody Allen,Michael Caine,Carrie Fisher,Lloyd Nolan,Maureen O'Sullivan,Max von Sydow,Sam Waterston,Richard Jenkins,Daniel Stern,Lewis Black,Christian Clemenson,Joanna Gleason,Julie Kavner,Julia Louis-Dreyfus,Rusty Magee,Fred Melamed,Leo Postrel,Tony Roberts"
Modern Romance,4.0,3.76,0.24,11/04/2020,93,1:33,English,Albert Brooks,1981,"Comedy,Romance,Drama",USA,2811,9389,"Albert Brooks,Kathryn Harrold,Bruno Kirby,James L. Brooks,Jane Hallaren,Bob Einstein,Albert Henderson,Meadowlark Lemon,George Kennedy,Tyann Means,Thelma Leeds,Paul Bryar"
Red Dawn,1.5,3.02,-1.52,03/05/2020,114,1:54,"English,Russian,Spanish",John Milius,1984,"Drama,Thriller,Action,War",USA,2295,19681,"Patrick Swayze,Charlie Sheen,C. Thomas Howell,Lea Thompson,Darren Dalton,Jennifer Grey,Powers Boothe,Brad Savage,Ben Johnson,Harry Dean Stanton,William Smith,Ron O'Neal"
Men in Black II,1.5,2.84,-1.34,10/31/2020,88,1:28,English,Barry Sonnenfeld,2002,"Adventure,Science Fiction,Comedy,Action",USA,3613,134126,"Will Smith,Tommy Lee Jones,Lara Flynn Boyle,Rosario Dawson,Johnny Knoxville,Rip Torn,Tony Shalhoub,Patrick Warburton,Jack Kehler,David Cross,Colombe Jacobsen-Derstine,Peter Spellos,Michael Rivkin,Michael Bailey Smith,Lenny Venito,Howard Spiegel,Alpheus Merchant,Jay Johnston,Joel McKinnon Miller,Derek Cecil,Sean Rouse,Peter Spruyt,Kevin Cotteleer,Marty Belafsky,Rick Baker,Martha Stewart,Michael Jackson,Sid Hillman,Tom Whitenight,Nick Cannon,Andre Blair,Jeremy Howard,Mary Stein,Martin Klebba,John Alexander,Denise Cheshire,Ernie Grunwald"
Men in Black,3.5,3.58,-0.08,10/31/2020,98,1:38,"English,Spanish",Barry Sonnenfeld,1997,"Action,Comedy,Adventure,Science Fiction",USA,8726,255839,"Tommy Lee Jones,Will Smith,Linda Fiorentino,Vincent D'Onofrio,Rip Torn,Tony Shalhoub,Siobhan Fallon Hogan,Mike Nussbaum,Jon Gries,Sergio Calderón,Carel Struycken,Fredric Lehne,Richard Hamilton,Kent Faulcon,John Alexander,Keith Campbell,Ken Thorley,Patrick Breen,Becky Ann Baker,Sean Whalen,Harsh Nayyar,Michael Willis,Willie C. Carpenter,Peter Linari,David Cross,Charles C. Stevenson Jr."
Borat Subsequent Moviefilm,3.0,3.3,-0.3,10/29/2020,96,1:36,"English,Bulgarian,Croatian,Hebrew (modern),Hungarian,Romanian",Jason Woliner,2020,Comedy,USA,39773,227287,"Sacha Baron Cohen,Maria Bakalova,Tom Hanks,Dani Popescu,Manuel Vieru,Miroslav Tolj,Alin Popa,Ion Gheorghe,Nicolae Gheorghe,Marcela Codrea,Luca Nelu,Judith Dim Evans,Mike Pence,Rudolph Giuliani"
Creed II,3.0,3.49,-0.49,,130,2:10,"English,Russian",Steven Caple Jr.,2018,Drama,USA,12093,98276,"Michael B. Jordan,Sylvester Stallone,Dolph Lundgren,Florian Munteanu,Tessa Thompson,Wood Harris,Phylicia Rashād,Andre Ward,Brigitte Nielsen,Milo Ventimiglia,Russell Hornsby,Robbie Johns,Jacob 'Stitch' Duran,Patrice Harris,Ana Gerena,Christopher Mann,Robert Douglas"
Somewhere,3.0,3.27,-0.27,10/26/2020,98,1:38,"English,Italian",Sofia Coppola,2010,Drama,Italy,4324,30569,"Stephen Dorff,Elle Fanning,Chris Pontius,Michelle Monaghan,Ellie Kemper,Lala Sloatman,Angela Lindvall,Erin Wasson,Nathalie Fay,Maryna Linchuk,Meghan Collision,Jessica Miller,Kristina Shannon,Karissa Shannon"
Marie Antoinette,3.5,3.65,-0.15,10/25/2020,123,2:03,"English,French,Latin",Sofia Coppola,2006,"Drama,History",France,22489,128650,"Kirsten Dunst,Jason Schwartzman,Steve Coogan,Judy Davis,Rip Torn,Rose Byrne,Asia Argento,Molly Shannon,Shirley Henderson,Danny Huston,Marianne Faithfull,Jamie Dornan,Tom Hardy,Al Weaver,Mary Nighy,Sebastian Armesto,Aurore Clément,Guillaume Gallienne,Jean-Christophe Bouvet"
Lost in Translation,4.5,3.88,0.62,10/25/2020,102,1:42,"English,Japanese",Sofia Coppola,2003,"Comedy,Romance,Drama",Japan,37222,369007,"Bill Murray,Scarlett Johansson,Giovanni Ribisi,Anna Faris,Akiko Takeshita,Fumihiro Hayashi,Kazuyoshi Minamimagoe,Kazuko Shibata,Take,Daikon,Catherine Lambert,Akiko Monô,Françoise Dubois,Gregory Pekar,Ikuko Takahashi,Osamu Shigematu,Takashi Fujii,Lisle Wilkerson,Kazuo Yamada,Akira Yamaguchi"
The Virgin Suicides,4.0,3.79,0.21,10/23/2020,97,1:37,English,Sofia Coppola,1999,"Drama,Romance",USA,28868,176837,"James Woods,Kathleen Turner,Kirsten Dunst,Josh Hartnett,Michael Paré,Scott Glenn,Danny DeVito,A.J. Cook,Hanna Hall,Leslie Hayman,Chelse Swain,Anthony DeSimone,Lee Kagan,Robert Schwartzman,Noah ""40"" Shebib,Jonathan Tucker,Joe Roncetti,Hayden Christensen,Chris Hale,Joe Dinicol,Suki Kaiser,Dawn Greenhalgh,Allen Stewart-Coates,Sherry Miller,Jonathan Whittaker,Michèle Duquet,Murray McRae"
Romeo and Juliet,2.5,3.43,-0.93,,138,2:18,"English,Italian",Franco Zeffirelli,1968,"Drama,Romance",Italy,1742,18027,"Leonard Whiting,Olivia Hussey,John McEnery,Michael York,Milo O'Shea,Pat Heywood,Robert Stephens,Bruce Robinson,Paul Hardwick,Natasha Parry,Antonio Pierfederici,Esmeralda Ruspoli,Roberto Bisacco,Roy Holder"
Predator,3.0,3.78,-0.78,,107,1:47,"English,Spanish",John McTiernan,1987,"Science Fiction,Action,Adventure,Thriller",USA,14182,151706,"Arnold Schwarzenegger,Carl Weathers,Elpidia Carrillo,Jesse Ventura,Sonny Landham,Bill Duke,Richard Chaves,R. G. Armstrong,Shane Black,Kevin Peter Hall,Steve Boyum,William H. Burton Jr.,Henry Kingi,Peter Cullen,Sven-Ole Thorsen,Jack Verbois,Franco Columbu"
Back to the Future Part II,3.5,3.83,-0.33,11/20/2021,108,1:48,English,Robert Zemeckis,1989,"Adventure,Comedy,Family,Science Fiction",USA,14357,291157,"Michael J. Fox,Christopher Lloyd,Lea Thompson,Thomas F. Wilson,Elisabeth Shue,James Tolkan,Jeffrey Weissman,Casey Siemaszko,Billy Zane,J.J. Cohen,Charles Fleischer,E. Casanova Evans,Jay Koch,Charles Gherardi,Ricky Dean Logan,Darlene Vogel,Jason Scott Lee,Elijah Wood,John Thornton,Theo Schwartz"
Willy Wonka & the Chocolate Factory,3.0,3.83,-0.83,,100,1:40,"English,French,Italian,German",Mel Stuart,1971,"Fantasy,Comedy,Family",USA,11347,165838,"Gene Wilder,Peter Ostrum,Jack Albertson,Roy Kinnear,Julie Dawn Cole,Leonard Stone,Denise Nickerson,Nora Denney,Paris Themmen,Ursula Reit,Michael Bollner,Diana Sowle,Aubrey Woods,David Battley,Günter Meisner,Peter Capell,Werner Heyking,Peter Stewart"
Hot Rod,3.0,3.56,-0.56,,88,1:28,English,Akiva Schaffer,2007,"Comedy,Action",USA,15499,84765,"Andy Samberg,Jorma Taccone,Bill Hader,Danny McBride,Isla Fisher,Sissy Spacek,Ian McShane,Will Arnett,Chris Parnell,Chester Tam,Mark Acheson,Brittany Tiplady,Ken Kirzinger,Brittney Irvin,Alana Husband,Andrew Moxham,Terri O'Neill,Alvin Sanders,Chris Eastman,Paulo Ribeiro,Paul Herbert,Carly McKillip"
Barbie in the Nutcracker,1.0,3.32,-2.32,,76,1:16,English,Owen Hurley,2001,"Animation,Family",Canada,1941,17731,"Kelly Sheridan,Kirby Morrow,Tim Curry,Peter Kelamis,Christopher Gaze,Ian James Corlett,Cathy Weseluck,French Tickner,Kathleen Barr,Alex Doduk,Chantal Strand,Britt McKillip"
Spy Kids 3-D: Game Over,1.5,2.29,-0.79,,84,1:24,English,Robert Rodriguez,2003,"Action,Adventure,Comedy,Science Fiction,Family",USA,3922,62356,"Antonio Banderas,Carla Gugino,Alexa PenaVega,Daryl Sabara,Ricardo Montalban,Holland Taylor,Sylvester Stallone,Mike Judge,Salma Hayek,Matt O'Leary,Emily Osment,Ryan Pinkston,Robert Vito"
Spy Kids 2: The Island of Lost Dreams,1.5,2.65,-1.15,,100,1:40,English,Robert Rodriguez,2002,"Comedy,Family,Action,Adventure",USA,3077,59614,"Alexa PenaVega,Daryl Sabara,Antonio Banderas,Carla Gugino,Steve Buscemi,Mike Judge,Danny Trejo,Cheech Marin,Matt O'Leary,Emily Osment,Ricardo Montalban"
The Cheetah Girls: One World,1.5,2.49,-0.99,,90,1:30,English,Paul Hoen,2008,"Comedy,Music,TV Movie,Family,Drama",USA,471,7227,"Adrienne Bailon-Houghton,Sabrina Bryan,Kiely Williams,Roshan Seth,Michael Steger,Kunal Sharma,Deepti Daryanani,Rupak Ginn,Vinod Nagpal,J. Brandon Hill,Vatsal Sheth,Karis Pentecost"
Return to Halloweentown,2.0,2.29,-0.29,,88,1:28,English,David Jackson,2006,"Comedy,Family,Fantasy,TV Movie",USA,1059,9180,"Sara Paxton,Judith Hoag,Lucas Grabeel,Joey Zimmerman,Kristy Wu,Keone Young,Millicent Martin,Summer Bishil,Leslie Wing,Debbie Reynolds,Scott Stevensen,Katie Cockrell"
Lilo & Stitch 2: Stitch Has a Glitch,2.0,3.0,-1.0,,68,1:08,"English,French,Spanish",Tony Leondis,2005,"Animation,Comedy,Family,Science Fiction",USA,957,20880,"Chris Sanders,Dakota Fanning,Tia Carrere,David Ogden Stiers,Kevin McDonald,Kunewa Mook,Jason Scott Lee,William J. Caparella,Holliston Coleman,Matt Corboy,Jennifer Hale,Jillian Henry,Liliana Mumy,Emily Osment,Paul Vogt,Grace Rolek"
Now You See It...,2.5,2.57,-0.07,,96,1:36,English,Duwayne Dunham,2005,"Comedy,TV Movie,Mystery",USA,292,2593,"Aly Michalka,Johnny Pacar,Frank Langella,Brendan Hill,Chris Olivero,Gabriel Sunday,Amanda Shaw,Deneen Tyler,Pat Hazell,Andrea Ragsdale,Patricia French"
Go Figure,2.0,2.52,-0.52,,88,1:28,English,Francine McDougall,2005,"Drama,Family,Comedy,TV Movie",USA,284,2393,"Jordan Danger,Cristine Rose,Ryan Malgarini,Tania Gunadi,Amy Halloran,Brittany Curran,Sabrina Speer,Jake Abel,Kristi Yamaguchi,Jodi Russell,Paul Kiernan,Whitney Sloan,Curt Doussett,Morgan Lund,Austin Jepson,Anne Sward"
Buffalo Dreams,2.0,2.6,-0.6,,90,1:30,English,David Jackson,2005,"Family,TV Movie,Drama",USA,48,357,"Reiley McClendon,George Newbern,Graham Greene,Adrienne Bailon-Houghton,Simon Baker,Geraldine Keams,Tessa Vonn,Jane Sibbett"
Kim Possible: So the Drama,2.0,3.2,-1.2,,71,1:11,English,Steve Loter,2005,"Adventure,Family,Animation,Action",USA,467,5846,"Christy Carlson Romano,Will Friedle,Nancy Cartwright,Tahj Mowry,Diedrich Bader,Raven-Symoné,Jean Smart,Kirsten Storms,Rider Strong,Nicole Sullivan,John DiMaggio,April Winchell,Gary Cole,Eddie Deezen"
Terminator 2: Judgment Day,4.0,4.21,-0.21,08/21/2021,137,2:17,"English,Spanish",James Cameron,1991,"Thriller,Action,Science Fiction",France,20987,280339,"Arnold Schwarzenegger,Linda Hamilton,Edward Furlong,Robert Patrick,Earl Boen,Joe Morton,S. Epatha Merkerson,Castulo Guerra,Danny Cooksey,Jenette Goldstein,Xander Berkeley,Leslie Hamilton Gearren,Ken Gibbel,Robert Winley,Pete Schrum,Shane Wilder,Michael Edwards,Jared Lounsbery,Casey Chavez,Ennalls Berl,Don Lake,Richard Vidan,Tom McDonald,Jim Palmer,Gus Williams,Gwenda Deacon"
WALL·E,2.5,4.13,-1.63,,98,1:38,English,Andrew Stanton,2008,"Family,Animation,Science Fiction",USA,23586,592964,"Ben Burtt,Elissa Knight,Jeff Garlin,Fred Willard,John Ratzenberger,Kathy Najimy,Sigourney Weaver,Teddy Newton,Bob Bergen,John Cygan,Pete Docter,Paul Eiding"
Up,3.0,4.07,-1.07,,96,1:36,English,Pete Docter,2009,"Adventure,Comedy,Animation,Family",USA,18534,626359,"Ed Asner,Christopher Plummer,Jordan Nagai,Bob Peterson,Delroy Lindo,Jerome Ranft,John Ratzenberger,David Kaye,Elie Docter,Jeremy Leary,Mickie McGowan,Danny Mann"
Birdman or (The Unexpected Virtue of Ignorance),4.0,3.92,0.08,,120,2:00,English,Alejandro González Iñárritu,2014,"Comedy,Drama",USA,31547,474400,"Michael Keaton,Emma Stone,Zach Galifianakis,Edward Norton,Andrea Riseborough,Amy Ryan,Naomi Watts,Lindsay Duncan,Merritt Wever,Jeremy Shamos,Damian Young,Bill Camp,Kenny Chin,Jamahl Garrison-Lowe,Katherine O'Sullivan,Keenan Shimizu,Akira Ito,Natalie Gold,Michael Siberry,Clark Middleton"
Wizards on Deck with Hannah Montana,2.0,3.05,-1.05,,68,1:08,English,Rich Correll,2009,Family,USA,198,4916,"Selena Gomez,Miley Cyrus,Dylan Sprouse,Cole Sprouse,David Henrie,Jake T. Austin,Emily Osment,Jennifer Stone,Debby Ryan,Brenda Song,Mitchel Musso,Jason Earles,Moisés Arias,Billy Ray Cyrus,Maria Canals-Barrera,David DeLuise,Phill Lewis"
Psych: The Musical,3.0,3.94,-0.94,,87,1:27,English,Steve Franks,2013,"Comedy,Crime,Mystery",,236,1327,"James Roday Rodriguez,Dulé Hill,Timothy Omundson,Maggie Lawson,Kirsten Nelson,Corbin Bernsen"
Eddie's Million Dollar Cook Off,2.0,2.66,-0.66,,85,1:25,English,Paul Hoen,2003,"Comedy,Family,TV Movie",USA,469,3201,"Taylor Ball,Orlando Brown,Reiley McClendon,Mark L. Taylor,Rose McIver,Kylie Leydon,Susan Brady,Johnny Barker,Jason Sellers,Matthew Sellers,Daniel Costello,James Gaylyn,Nancy Lenehan,Bobby Flay,Rugen Holland,Nick Miller"
Brink!,2.0,3.03,-1.03,,99,1:39,English,Greg Beeman,1998,"Drama,Family,TV Movie",USA,748,4221,"Erik von Detten,Sam Horrigan,Christina Vidal,Robin Riker,Geoffrey Blake,Walter Jones,Patrick Levis,Joey Simmrin,Asher Gold,Katie Volding,David Graf,Jake Elliot,Brian Fenwick,Neil Daly,Tom Virtue,Bonnie Hellman,Cynthia Avila,David Douglas"
Double Teamed,2.5,2.42,0.08,,92,1:32,English,Duwayne Dunham,2002,"Drama,TV Movie,Family",,220,2479,"Poppi Monroe,Annie McElwain,Mackenzie Phillips,Teal Redmann,Nick Searcy,Tanya Shanti Goott,Chris Olivero,Mitch English,Iyari Limon,Sam Dalton"
Kim Possible: A Sitch In Time,2.5,3.12,-0.62,,66,1:06,English,Steve Loter,2003,"Family,Action,TV Movie,Adventure,Animation",USA,172,6093,"Christy Carlson Romano,Will Friedle,Nancy Cartwright,Tahj Mowry,Gary Cole,John DiMaggio,Michael Dorn,Michael Clarke Duncan,Dakota Fanning,Vivica A. Fox,Elliott Gould,Nicole Sullivan,Kirsten Storms"
Pixel Perfect,2.0,2.44,-0.44,,85,1:25,English,Mark A.Z. Dippé,2004,"Family,Comedy,TV Movie,Science Fiction",,554,3628,"Ricky Ullman,Leah Pipes,Spencer Redford"
Twitches,2.0,2.96,-0.96,,86,1:26,English,Stuart Gillard,2005,"Comedy,Drama,Fantasy,Family,TV Movie",USA,2071,15376,"Tamera Mowry-Housley,Tia Mowry-Hardrict,Pat Kelly,Kristen Wilson,Patrick Fabian,Karen Holness,Arnold Pinnock,Jessica Greco,Natalie Krill,David Ingram,Albert Howell,Jennifer Robertson,Jackie Rosenbaum,Jessica Feliz,Kathryn Haggis"
Halloweentown,2.0,3.2,-1.2,,84,1:24,English,Duwayne Dunham,1998,"Family,Adventure,Comedy,TV Movie,Fantasy",USA,6419,34195,"Debbie Reynolds,Kimberly J. Brown,Judith Hoag,Joey Zimmerman,Phillip Van Dyke,Emily Roeske,Robin Thomas,Shannon Day,J.W. Crawford,Jordyn F. Fields,Elizabeth Fugere"
Geek Charming,1.5,2.72,-1.22,,99,1:39,"English,French",Jeffrey Hornaday,2011,"Family,Drama,TV Movie,Comedy",USA,1438,11352,"Sarah Hyland,Matt Prokop,Vanessa Morgan,Sasha Pieterse,Lili Simmons,Andrea Brooks,Jordan A. Nichols,Jimmy Bellinger,David Del Rio,Lilli Birdsell,Andrew Airlie,Kacey Rohl,David Milchard,Brenda Crichlow"
The Cheetah Girls 2,1.5,3.02,-1.52,,96,1:36,"English,Spanish",Kenny Ortega,2006,"Music,TV Movie,Comedy,Family,Drama",USA,1272,12251,"Raven-Symoné,Adrienne Bailon-Houghton,Sabrina Bryan,Kiely Williams,Peter Vives,Belinda,Golan Yosef,Lori Alter,Abel Folk,Lynn Whitfield,Kim Manning,Ferran Audí,Rosana Pastor,Richard Felix,Guillermo Ayesa,Sue Flack,Andrea Montero,Harris Gordon,Martha Carbonell"
Cow Belles,2.0,2.4,-0.4,,90,1:30,English,Francine McDougall,2006,"Romance,Family,Comedy,TV Movie",USA,665,6890,"Aly Michalka,AJ Michalka,Jack Coleman,Michael Trevino,Sheila McCarthy,Christian Serratos,Ron Gabriel,Chris Gallinger,Michael Rhoades,Von Flores,Sandy Robson,Duane Murray,Ordena Stephens,Dylan Roberts,Shelley Peterson"
Read It and Weep,2.0,2.5,-0.5,,90,1:30,English,Paul Hoen,2006,"TV Movie,Drama,Family,Comedy",USA,634,6055,"Kay Panabaker,Danielle Panabaker,Alexandra Krosney,Robin Riker,Jason Dolley,Allison Scagliotti,Tom Virtue,Connie Young,Marquise Brown,Chad Broskey,Nick Whitaker,Falisha Fehoko,Malinda Money,Joyce Cohen"
Jump In!,2.0,2.66,-0.66,,85,1:25,English,Paul Hoen,2007,"Drama,Comedy,Romance",USA,891,12762,"Corbin Bleu,Keke Palmer,David Reivers,Shanica Knowles,Laivan Greene,Kylee Russell,Patrick Johnson Jr.,Micah Stephen Williams"
Radio Rebel,2.0,2.09,-0.09,,90,1:30,English,Peter Howitt,2012,"Comedy,Drama,TV Movie,Family",USA,2151,17581,"Debby Ryan,Sarena Parmar,Adam DiMarco,Atticus Mitchell,Merritt Patterson,Allie Bertram,Iain Belcher,Rowen Kahn,Nancy Robertson,Martin Cummins,April Telek,Mercedes de la Zerda,Brenda Crichlow,Keith MacKechnie"
Max Keeble's Big Move,2.0,2.52,-0.52,,86,1:26,English,Tim Hill,2001,"Family,Comedy",USA,778,7447,"Alex D. Linz,Zena Grey,Nora Dunn,Larry Miller,Josh Peck,Orlando Brown,Justin Berfield,Jonathan Osser,Cory Hodges,Kyle Sullivan,Shawn Pyfrom,Martin Spanjers,Bryan Matsuura,Andy Morrow,Adam Lamberg,Nick Albert,Zachary Spound,Romeo Miller,Maximilian Kesmodel"
Wendy and Lucy,3.5,3.83,-0.33,10/20/2020,80,1:20,English,Kelly Reichardt,2008,Drama,USA,4840,22390,"Michelle Williams,Lucy,David Koppell,Max Clement,Sid Shanley,Dave Hubner,Michelle Worthey,Will Oldham,Wally Dalton,Roger D. Faires,Boggs Johnson,Tanya Smith,Michael Brophy,John Robinson"
Force Majeure,2.5,3.79,-1.29,10/19/2020,120,2:00,"Swedish,French,Norwegian,English",Ruben Östlund,2014,Drama,Denmark,7067,47694,"Johannes Bah Kuhnke,Lisa Loven Kongsli,Clara Wettergren,Vincent Wettergren,Kristofer Hivju,Fanni Metelius,Karin Myrenberg,Brady Corbet,Johannes Moustos,Jorge Lattof,Adrian Heinisch,Michael Breitenberger,Karl Pinçon,Julie Roumegoux,Peter Gaunt,Vera Kolupaeva,Ekaterina Ilina,Martin Chertudi,Natacha Mutomb Dackén"
David Byrne's American Utopia,3.0,4.25,-1.25,10/18/2020,105,1:45,English,Spike Lee,2020,"Music,Documentary",USA,8005,18929,"David Byrne,Chris Giarmo,Angie Swan,Jacqueline Acevedo,Bobby Wooten Iii,Mauro Refosco,Tendayi Kuumba,Gustavo Di Dalva,Karl Mansfield,Stephane San Juan,Daniel Freedman,Tim Keiper"
Steve Jobs,4.5,3.56,0.94,10/17/2020,122,2:02,English,Danny Boyle,2015,"History,Drama",UK,14854,128859,"Michael Fassbender,Kate Winslet,Seth Rogen,Jeff Daniels,Michael Stuhlbarg,Katherine Waterston,Perla Haney-Jardine,Ripley Sobo,Makenzie Moss,Sarah Snook,John Ortiz,Adam Shapiro,John Steen,Stan Roth,Mihran Slougian,Robert Anthony Peters,Noreen Lee,Gail Fenton,Karen Kahn,Rachel Caproni,Lily Tung Crystal,Damara Reilly,Marika Casteel,Lana Palmer"
Moneyball,4.5,3.8,0.7,08/21/2020,134,2:14,English,Bennett Miller,2011,Drama,USA,23346,209012,"Brad Pitt,Jonah Hill,Philip Seymour Hoffman,Chris Pratt,Robin Wright,Stephen Bishop,Reed Diamond,Brent Jennings,Ken Medlock,Tammy Blanchard,Spike Jonze,Jack McGee,Vyto Ruginis,Nick Searcy,Glenn Morshower,Casey Bond,Nick Porrazzo,Kerris Dorsey,Arliss Howard,Reed Thompson,James Shanklin,Diane Behrens,Takayo Fischer,Derrin Ebert,Miguel Mendoza,Gerardo Celasco,Tom Gamboa,Barry Moss,Artie Harris,Bob Bishop"
She's the Man,2.5,3.23,-0.73,,105,1:45,English,Andy Fickman,2006,"Romance,Drama,Comedy",USA,10488,90498,"Amanda Bynes,Channing Tatum,Laura Ramsey,Vinnie Jones,David Cross,Julie Hagerty,Robert Hoffman,Alexandra Breckenridge,Jonathan Sadowski,Amanda Crew,Jessica Lucas,Brandon Jay McLaren,Clifton MaCabe Murray,James Snyder,James Kirk,Emily Perkins"
The Trial of the Chicago 7,4.0,3.71,0.29,10/17/2020,130,2:10,English,Aaron Sorkin,2020,"Drama,History",USA,44611,231713,"Eddie Redmayne,Sacha Baron Cohen,Joseph Gordon-Levitt,Michael Keaton,Frank Langella,John Carroll Lynch,Mark Rylance,Alex Sharp,Yahya Abdul-Mateen II,Jeremy Strong,Noah Robbins,Danny Flaherty,Ben Shenkman,Kelvin Harrison Jr.,Caitlin Fitzgerald,Alice Kremelberg,J. C. MacKenzie,John Doman,Wayne Duvall,Damian Young,C.J. Wilson,Brady Jenness,Meghan Rafferty,Juliette Angelo,Brendan Burke,Tah von Allmen,Alan Metoskie,John Gawlik,Kevin O'Donnell,Gavin Haag,Tiffany Denise Hobbs"
Waves,3.5,3.81,-0.31,01/21/2020,136,2:16,English,Trey Edward Shults,2019,"Romance,Drama",USA,22830,78484,"Kelvin Harrison Jr.,Taylor Russell,Renée Elise Goldsberry,Sterling K. Brown,Lucas Hedges,Alexa Demie,Neal Huff,Clifton Collins Jr.,Krisha Fairchild,Ruben E.A. Brown,Joshua Brockington,Vivi Pineda,David Garelik"
The Rider,3.5,3.91,-0.41,02/17/2020,103,1:43,English,Chloé Zhao,2017,"Western,Drama",USA,6452,29602,"Brady Jandreau,Tim Jandreau,Lilly Jandreau,Cat Clifford,Terri Dawn Pourier,Lane Scott,Tanner Langdeau,James Calhoon,Derrick Janis,Greg Barber,Steven DeWolfe,Leroy Pourier,Frank Steele,Allen Reddy,Jordon Slick Phelps,Donnie Whirlwind Horse,Marshall Byrne"
The Exorcist,4.0,4.0,0.0,10/15/2020,122,2:02,"English,German,French,Latin,Arabic,Greek (modern)",William Friedkin,1973,Horror,USA,24554,249598,"Ellen Burstyn,Linda Blair,Max von Sydow,Lee J. Cobb,Kitty Winn,Jack MacGowran,Jason Miller,William O'Malley,Barton Heyman,Peter Masterson,Rudolf Schündler,Gina Petrushka,Robert Symonds,Arthur Storch,Thomas Bermingham,Vasiliki Maliaros,Titos Vandis"
Ace in the Hole,4.5,4.16,0.34,10/14/2020,111,1:51,"English,Latin,Spanish",Billy Wilder,1951,Drama,USA,4760,27242,"Kirk Douglas,Jan Sterling,Robert Arthur,Porter Hall,Frank Cady,Richard Benedict,Ray Teal,Lewis Martin,John Berkes,Frances Dominguez,Gene Evans,Frank Jaquet,Harry Harvey,Bob Bumpas,Geraldine Hall,Richard Gaines,Oscar Belinda,Martin Bendleton,Basil Chester,Ken Christy"
