Movie,MyRating,LBRating,Difference,ReviewDate,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Spider-Man,3.5,3.75,-0.25,12/29/2014,121,2:01,English,Sam Raimi,2002,"Fantasy,Action",USA,64330,644513,"Tobey Maguire,Willem Dafoe,Kirsten Dunst,James Franco,Cliff Robertson,Rosemary Harris,J.K. Simmons,Joe Manganiello,Gerry Becker,Bill Nunn,Jack Betts,Stanley Anderson,Ron Perkins,Michael Papajohn,K.K. Dodds,Ted Raimi,Bruce Campbell,Elizabeth Banks,John Paxton,Tim DeZarn,Taylor Gilbert,Randy Poffo,Larry Joshua,Timothy Patrick Quill,Lisa Danielle,Natalie T. Yeo,Erica D. Porter,Kristen Davidson,Jason Padgett,Shan Omar Huey,Sally Levi,Evan Arnold,Jill Sayre,Jim Ward,David Holcomb,Octavia Spencer"
Bend It Like Beckham,3.5,3.33,0.17,06/13/2015,112,1:52,"English,Eastern Punjabi, Eastern Panjabi",Gurinder Chadha,2002,"Romance,Comedy,Drama",Germany,8895,61204,"Parminder Nagra,Keira Knightley,Jonathan Rhys Meyers,Anupam Kher,Shaheen Khan,Frank Harper,Juliet Stevenson,Ameet Chana,Archie Panjabi,Shaznay Lewis,Pooja Shah,Preeya Kalidas,Shobu Kapoor,Ace Bhatti,Sarita Khajuria"
Blade II,3.5,3.22,0.28,02/28/2013,117,1:57,"English,Czech,Romanian",Guillermo del Toro,2002,"Fantasy,Thriller,Action,Horror",USA,8203,78223,"Wesley Snipes,Kris Kristofferson,Ron Perlman,Leonor Varela,Norman Reedus,Thomas Kretschmann,Luke Goss,Matt Schulze,Danny John-Jules,Donnie Yen,Karel Roden,Marit Velle Kile,Tony Curran,Daz Crawford,Santiago Segura,Samuel Le,Marek Vašut,Pete Lee-Wilson,Paul Kasey"
Black Hawk Down,4.0,3.56,0.44,07/20/2014,145,2:25,"English,Somali",Ridley Scott,2001,"Action,History,War",UK,4993,93546,"Josh Hartnett,Ewan McGregor,Eric Bana,Jason Isaacs,William Fichtner,Tom Sizemore,Ewen Bremner,Sam Shepard,Orlando Bloom,Tom Hardy,Charlie Hofheimer,Hugh Dancy,Tom Guiry,Brian Van Holt,Steven Ford,Ron Eldard"
Kabhi Khushi Kabhie Gham,4.0,3.66,0.34,02/01/2021,210,3:30,"Hindi,English",Karan Johar,2001,"Drama,Comedy",India,1887,11777,"Amitabh Bachchan,Jaya Bachchan,Shah Rukh Khan,Kajol,Hrithik Roshan,Kareena Kapoor Khan,Rani Mukerji,Farida Jalal,Alok Nath,Parzaan Dastur,Jugal Hansraj,Simone Singh,Aryan Khan"
A Beautiful Mind,4.0,3.77,0.23,05/29/2014,135,2:15,English,Ron Howard,2001,"Drama,Romance",USA,9160,211092,"Russell Crowe,Jennifer Connelly,Ed Harris,Paul Bettany,Christopher Plummer,Josh Lucas,Adam Goldberg,Anthony Rapp,Judd Hirsch,Jason Gray-Stanford,Austin Pendleton,Vivien Cardone,Jillie Simon,Victor Steinbach,Tanya Clarke,Thomas F. Walsh"
The Lord of the Rings: The Fellowship of the Ring,4.5,4.33,0.17,07/23/2011,179,2:59,English,Peter Jackson,2001,"Action,Fantasy,Adventure",New Zealand,63484,742878,"Elijah Wood,Ian McKellen,Viggo Mortensen,Sean Astin,Billy Boyd,Dominic Monaghan,John Rhys-Davies,Orlando Bloom,Sean Bean,Ian Holm,Liv Tyler,Hugo Weaving,Christopher Lee,Cate Blanchett,Andy Serkis,Marton Csokas,Craig Parker,Lawrence Makoare,Alan Howard,Noel Appleby,Sala Baker,Megan Edwards,Michael Elsworth,Mark Ferguson,Brent McIntyre,Peter McKenzie,Sarah McLeod,Ian Mune,Cameron Rhodes,Martyn Sanderson,Harry Sinclair,David Weatherley,Victoria Beynon-Cole,Lee Hartley,Sam La Hood,Chris Streeter,Jonathan Jordan,Semi Kuresa,Clinton Ulyatt,Paul Bryson,Lance Fabian Kemp,Jono Manks,Ben Price,Phil Grieve,Billy Jackson,Katie Jackson,Gino Acevedo"
Ocean's Eleven,4.0,3.83,0.17,12/29/2014,116,1:56,"English,Italian",Steven Soderbergh,2001,"Crime,Thriller",USA,37883,362061,"George Clooney,Brad Pitt,Matt Damon,Andy García,Julia Roberts,Bernie Mac,Elliott Gould,Casey Affleck,Scott Caan,Eddie Jemison,Don Cheadle,Shaobo Qin,Carl Reiner,Holly Marie Combs,Topher Grace,Joshua Jackson,Barry Watson,Shane West,Steven Soderbergh,Siegfried Fischbacher,Roy Horn,Wayne Newton,Henry Silva,Angie Dickinson,Wladimir Klitschko,Lennox Lewis,Jerry Weintraub,Michael Delano,Scott L. Schwartz,David Sontag"
The Witcher,,3.35,,,130,2:10,Polish,Marek Brodzki,2001,"Adventure,Fantasy",Poland,88,2287,"Michal Zebrowski,Zbigniew Zamachowski,Maciej Kozłowski,Grażyna Wolszczak,Maciej Łagodziński,Ewa Wiśniewska,Jerzy Nowak,Kinga Ilgner,Andrzej Chyra,Karolina Gruszka,Anna Dymna,Agata Buzek,Agnieszka Sitek,Marta Bitner,Maria Peszek,Dorota Kamińska,Rafał Królikowski,Jacek Kadłubowski,Andrzej Słabiak,Lech Dyblik,Daniel Olbrychski,Mirosław Zbrojewicz,Wojciech Duryasz,Magdalena Warzecha,Rafał Mohr,Bronisław Wrocławski,Olgierd Łukaszewicz,Marek Walczewski,Marian Glinka,Kamila Salwerowicz,Andrzej Szenajch,Wojciech Billip,Dariusz Biskupski,Waldemar Kotas"
The One,3.5,2.7,0.80,01/24/2012,87,1:27,English,James Wong,2001,"Science Fiction,Thriller,Action",USA,1810,17974,"Jet Li,Jason Statham,Carla Gugino,Delroy Lindo,James Morrison,Dylan Bruno,Tucker Smallwood,Harriet Sansom Harris,Dean Norris,Ashlyn Gere,Mark Borchardt,Richard Steinmetz,Ron Zimmerman"
"Monsters, Inc.",4.0,4.07,-0.07,04/12/2014,92,1:32,English,Pete Docter,2001,"Comedy,Animation,Family",USA,22136,628313,"John Goodman,Billy Crystal,Mary Gibbs,Steve Buscemi,James Coburn,Jennifer Tilly,Bob Peterson,John Ratzenberger,Frank Oz,Daniel Gerson,Steve Susskind,Bonnie Hunt,Jeff Pidgeon,Samuel Lord Black,Jack Angel,Bob Bergen,Rodger Bumpass,Gino Conforti,Jennifer Darling,Patti Deutsch,Pete Docter"
Dil Chahta Hai,4.0,3.7,0.30,10/29/2014,183,3:03,Hindi,Farhan Akhtar,2001,"Drama,Romance",India,644,6042,"Aamir Khan,Saif Ali Khan,Akshaye Khanna,Preity Zinta,Sonali Kulkarni,Dimple Kapadia,Rajat Kapoor,Suchitra Pillai,Ayub Khan,Samantha Tremayne,Mandala Tayde,Rakesh Pandey,Suhasini Mulay"
Lagaan: Once Upon a Time in India,4.0,3.82,0.18,12/29/2014,224,3:44,"Hindi,English,Urdu",Ashutosh Gowariker,2001,"Romance,Drama,Adventure",India,1452,12697,"Aamir Khan,Gracy Singh,Rachel Shelley,Paul Blackthorne,Kulbhushan Kharbanda,Suhasini Mulay,Yashpal Sharma,Raj Zutshi,Rajendra Gupta,Akhilendra Mishra,Raghubir Yadav,Javed Khan,Daya Shankar Pandey"
Lara Croft: Tomb Raider,3.0,2.57,0.43,02/12/2014,100,1:40,English,Simon West,2001,"Adventure,Fantasy,Thriller,Action",Cambodia,3916,71195,"Angelina Jolie,Jon Voight,Iain Glen,Noah Taylor,Daniel Craig,Richard Johnson,Chris Barrie,Julian Rhind-Tutt,Leslie Phillips,Robert Phillips,Rachel Appleton,Henry Wyndham,David Cheung,David Tse"
Swordfish,3.5,2.64,0.86,02/11/2017,99,1:39,"English,German",Dominic Sena,2001,"Crime,Action,Thriller",Australia,2233,30118,"John Travolta,Hugh Jackman,Don Cheadle,Halle Berry,Sam Shepard,Vinnie Jones,Drea de Matteo,Jason Christopher,Zach Grenier,Rudolf Martin,Camryn Grimes,Angelo Pagan,Chic Daniel,Kirk B.R. Woller,Carmen Argenziano,Tim DeKay,Laura Lane,Tait Ruppert,Craig Braun,William Mapother,Ilia Volok"
Shrek,3.5,4,-0.50,07/10/2015,90,1:30,English,Andrew Adamson,2001,"Family,Comedy,Animation,Fantasy,Adventure",USA,35235,576160,"Mike Myers,Eddie Murphy,Cameron Diaz,John Lithgow,Vincent Cassel,Peter Dennis,Clive Pearse,Jim Cummings,Bobby Block,Chris Miller,Cody Cameron,Kathleen Freeman,Michael Galasso,Christopher Knights,Simon J. Smith,Conrad Vernon,Jacquie Barnbrook"
The Mummy Returns,3.0,2.89,0.11,04/12/2014,130,2:10,"English,Arabic",Stephen Sommers,2001,"Action,Fantasy,Adventure",USA,6503,105195,"Brendan Fraser,Rachel Weisz,John Hannah,Arnold Vosloo,Oded Fehr,Patricia Velásquez,Freddie Boath,Alun Armstrong,Dwayne Johnson,Adewale Akinnuoye-Agbaje,Shaun Parkes,Bruce Byron,Joe Dixon,Tom Fisher,Aharon Ipalé,Quill Roberts,Donna Air,Trevor Lovell"
Jackie Chan Adventures: The Search for the Talismans,3.5,3.66,-0.16,12/29/2014,65,1:05,English,,2001,Animation,N/A,8,650,Jackie Chan
Batman Beyond: Return of the Joker,4.0,3.71,0.29,12/29/2014,76,1:16,English,Curt Geda,2000,"Science Fiction,Action,Animation,Family",USA,2634,25367,"Will Friedle,Kevin Conroy,Mark Hamill,Angie Harmon,Dean Stockwell,Arleen Sorkin,Tara Strong,Mathew Valencia,Andrea Romano,Melissa Joan Hart,Henry Rollins,Michael Rosenbaum,Don Harvey"
Unbreakable,3.5,3.66,-0.16,04/12/2014,106,1:46,English,M. Night Shyamalan,2000,"Thriller,Drama,Mystery",USA,16104,216363,"Bruce Willis,Samuel L. Jackson,Robin Wright,Spencer Treat Clark,Charlayne Woodard,Eamonn Walker,Davis Duffield,Johnny Hiram Jamison,Laura Regan,Michael Kelly,Leslie Stefanson,Michaelia Carroll,Whitney Sugarman,Bostin Christopher,John Patrick Amedori,Elizabeth Lawrence,Chance Kelly"
Charlie's Angels,3.0,2.98,0.02,08/21/2015,98,1:38,"English,German,Finnish,Japanese,Cantonese",McG,2000,"Crime,Adventure,Comedy,Action,Thriller",USA,13101,111942,"Cameron Diaz,Drew Barrymore,Lucy Liu,Bill Murray,Sam Rockwell,Tim Curry,Kelly Lynch,Crispin Glover,John Forsythe,Matt LeBlanc,LL Cool J,Tom Green,Luke Wilson,Sean Whalen,Alex Trebek,Raliegh Wilson,Mark Ryan,Bobby Ore,Guy Oseary,Joe Duer,Matthew Frauman,Reggie Hayes"
Memento,4.0,4.12,-0.12,10/29/2014,113,1:53,English,Christopher Nolan,2000,"Thriller,Mystery",USA,41947,525542,"Guy Pearce,Carrie-Anne Moss,Joe Pantoliano,Mark Boone Junior,Russ Fega,Jorja Fox,Stephen Tobolowsky,Harriet Sansom Harris,Thomas Lennon,Callum Keith Rennie,Kimberly Campbell,Marianne Muellerleile,Larry Holden"
Snatch,4.0,3.94,0.06,10/29/2013,103,1:43,"English,Russian",Guy Ritchie,2000,"Crime,Comedy",UK,20098,231448,"Jason Statham,Brad Pitt,Stephen Graham,Dennis Farina,Alan Ford,Benicio del Toro,Vinnie Jones,Robbie Gee,Lennie James,Rade Šerbedžija,Ade,Mike Reid,Jason Flemyng,Ewen Bremner,Andy Beckwith,Charles Cork,Sorcha Cusack,Dave Legeno,Trevor Steedman,Yuri Stepanov,Velibor Topic,Liam McMahon,Tim Faraday,Elwin 'Chopper' David,William Beck,Sam Douglas,Adam Fogerty"
X-Men,3.5,3.31,0.19,01/21/2013,104,1:44,English,Bryan Singer,2000,"Adventure,Action,Science Fiction",USA,16182,249995,"Patrick Stewart,Hugh Jackman,Ian McKellen,Anna Paquin,Halle Berry,Famke Janssen,James Marsden,Bruce Davison,Rebecca Romijn,Ray Park,Tyler Mane,Shawn Ashmore,Matthew Sharp,Brett Morris,Rhona Shekter,Kenneth McGregor,Shawn Roberts,Donna Goodhand,John Nelles,George Buza,Darren McGuire,Carson Manning,Scott Leva,Aron Tager,Kevin Rushton,Doug Lennox"
"Me, Myself & Irene",3.0,2.98,0.02,12/19/2014,116,1:56,"English,German",Bobby Farrelly,2000,Comedy,USA,2433,55047,"Jim Carrey,Renée Zellweger,Anthony Anderson,Robert Forster,Richard Jenkins,Zen Gesner,Mongo Brownlee,Jerod Mixon,Chris Cooper,Cam Neely,Shannon Whirry,Traylor Howard,Tony Cox,Rob Moran,Nikki Tyler-Flynn,Steve Tyler,Richard Tyson,Michael Bowman,Mike Cerrone,Daniel Greene,Andrew Phillips,Jeremy Maleek Leggett,Justin Chandler,Steve Sweeney,Lenny Clarke,Herbie Flynn,Heather Hodder,Tracey Abbott,Jackie Flynn,Googy Gress"
Gone in Sixty Seconds,3.5,2.91,0.59,02/28/2013,118,1:58,English,Dominic Sena,2000,"Action,Crime,Thriller",USA,3704,50737,"Nicolas Cage,Giovanni Ribisi,Angelina Jolie,Delroy Lindo,Timothy Olyphant,Will Patton,Robert Duvall,T.J. Cross,William Lee Scott,Scott Caan,James Duval,Chi McBride,Christopher Eccleston,Vinnie Jones,Frances Fisher,Grace Zabriskie,Michael Owen,Jaime Bergman,Holiday Hadley,Harry Van Gorkum,Grace Una,Jesse Corti,Stephen Shellen,Alexandra Balahoutis,Rainbow Borden"
"Crouching Tiger, Hidden Dragon",4.0,3.93,0.07,05/23/2016,120,2:00,Chinese,Ang Lee,2000,"Adventure,Romance,Drama,Action",China,12113,113311,"Chow Yun-Fat,Michelle Yeoh,Zhang Ziyi,Chang Chen,Cheng Pei-Pei,Sihung Lung,Fazeng Li,Huang Suying,Xian Gao,Yan Hai,De Ming Wang,Li Li,Bin Chen"
Mission: Impossible II,3.0,2.64,0.36,02/23/2018,123,2:03,English,John Woo,2000,"Thriller,Action,Adventure",USA,17268,133091,"Tom Cruise,Dougray Scott,Thandiwe Newton,Ving Rhames,Richard Roxburgh,John Polson,Brendan Gleeson,Rade Šerbedžija,William Mapother,Dominic Purcell,Mathew Wilkinson,Nicholas Bell,Cristina Brogeras,Kee Chan,Kim Fleming,Alan Lovell,Dan Luxton,Christian Manon"
Gladiator,5.0,4,1.00,08/15/2011,155,2:35,English,Ridley Scott,2000,"Drama,Action,Adventure",UK,20646,374238,"Russell Crowe,Joaquin Phoenix,Connie Nielsen,Oliver Reed,Richard Harris,Derek Jacobi,Djimon Hounsou,David Schofield,John Shrapnel,Tomas Arana,Ralf Moeller,Spencer Treat Clark,David Hemmings,Tommy Flanagan,Sven-Ole Thorsen,Omid Djalili,Nicholas McGaughey,Chris Kell,Tony Curran,Mark Lewis,John Quinn,Alun Raglan,David Bailie,Chick Allan,David Nicholls,Al Hunter Ashton,Billy Dowd"
Romeo Must Die,3.5,2.81,0.69,02/23/2013,115,1:55,"English,Chinese",Andrzej Bartkowiak,2000,"Action,Crime,Thriller",USA,1370,14203,"Jet Li,Aaliyah,Isaiah Washington,Russell Wong,DMX,Delroy Lindo,D.B. Woodside,Jon Kit Lee,Edoardo Ballerini,Anthony Anderson,Matthew Harrison,Terry Chen"
American Psycho,4.0,3.95,0.05,07/27/2012,102,1:42,"English,Spanish,Cantonese",Mary Harron,2000,"Drama,Thriller,Crime",Canada,126368,883637,"Christian Bale,Willem Dafoe,Jared Leto,Josh Lucas,Samantha Mathis,Matt Ross,Bill Sage,Chloë Sevigny,Cara Seymour,Justin Theroux,Guinevere Turner,Reese Witherspoon,Krista Sutton,Reg E. Cathey,Anthony Lemke,Stephen Bogaert,Monika Meier,Blair Williams,Marie Dame"
Toy Story 2,4.0,3.94,0.06,07/10/2015,92,1:32,English,John Lasseter,1999,"Comedy,Animation,Family",USA,18697,468999,"Tom Hanks,Tim Allen,Joan Cusack,Kelsey Grammer,Don Rickles,Jim Varney,Wallace Shawn,John Ratzenberger,Annie Potts,Wayne Knight,John Morris,Laurie Metcalf,Estelle Harris,R. Lee Ermey,Jodi Benson,Jonathan Harris,Joe Ranft,Andrew Stanton"
Fight Club,4.5,4.29,0.21,07/01/2012,139,2:19,English,David Fincher,1999,"Drama,Comedy,Thriller",Germany,118230,1200507,"Edward Norton,Brad Pitt,Helena Bonham Carter,Meat Loaf,Jared Leto,Zach Grenier,Holt McCallany,Eion Bailey,Richmond Arquette,David Andrews,Christina Cabot,Tim DeZarn,Ezra Buzzington,Bob Stephenson,David Lee Smith,Carl Ciarfalio,Stuart Blumberg,Mark Fite,Matt Winston,Lauren Sánchez,Thom Gossom Jr.,Markus Redmond,Van Quattro,Michael Girardin,David Jean Thomas,Paul Carafotes,Christopher John Fields,Michael Shamus Wiles,George Maguire,Eugenie Bondurant"
American Beauty,4.5,3.96,0.54,07/23/2011,122,2:02,English,Sam Mendes,1999,Drama,USA,32227,451268,"Kevin Spacey,Annette Bening,Thora Birch,Wes Bentley,Mena Suvari,Chris Cooper,Allison Janney,Peter Gallagher,Scott Bakula,Sam Robards,Barry Del Sherman,John Cho,Hal Fort Atkinson,Kent Faulcon,Ara Celi,Sue Casey"
The Thomas Crown Affair,4.0,3.22,0.78,11/08/2012,113,1:53,English,John McTiernan,1999,"Romance,Crime,Drama",USA,2030,19487,"Pierce Brosnan,Rene Russo,Denis Leary,Ben Gazzara,Frankie Faison,Fritz Weaver,Charles Keating,Mark Margolis,Faye Dunaway,Michael Lombard,Ritchie Coster,George Christy,Tony Cucci,Dominic Chianese Jr.,Simon Jones,Esther Cañadas,Jane DeNoble,Gloria Barnes,Marion McCorry,Diana Berry,Bill Ambrozy,Michael Bahr,Robert D. Novak,Joe H. Lamb,James Saito,Mischa Hausserman,Daniel Oreskes,Gregg Bello,John P. McCann,Gino Lucci,Mike Danner,James J. Archer,John Elsen,Robert Spillane,Daniel Jamal Gibson,Cynthia Darlow,Sherry Koftan"
Star Wars: Episode I - The Phantom Menace,4.0,2.77,1.23,02/03/2013,136,2:16,English,George Lucas,1999,"Action,Science Fiction,Adventure",USA,51070,510455,"Liam Neeson,Ewan McGregor,Natalie Portman,Jake Lloyd,Ian McDiarmid,Pernilla August,Oliver Ford Davies,Hugh Quarshie,Ahmed Best,Anthony Daniels,Kenny Baker,Frank Oz,Terence Stamp,Brian Blessed,Andy Secombe,Ray Park,Lewis Macleod,Warwick Davis,Steve Speirs,Silas Carson,Jerome St. John Blake,Alan Ruscoe,Ralph Brown,Celia Imrie,Benedict Taylor,Clarence Smith,Samuel L. Jackson,Dominic West,Karol Cristina da Silva,Liz Wilson,Candice Orwell,Sofia Coppola,Keira Knightley,Bronagh Gallagher,John Fensom,Greg Proops,Scott Capurro,Margaret Towner,Dhruv Chanchani,Oliver Walpole,Megan Udall,Hassani Shapi,Gin Clarke,Khan Bonfils,Michelle Taylor,Michaela Cottrell,Dipika O'Neill Joti"
The Mummy,3.5,3.44,0.06,12/22/2018,124,2:04,"English,Arabic",Stephen Sommers,1999,"Fantasy,Action,Adventure",USA,21123,202208,"Brendan Fraser,Rachel Weisz,John Hannah,Arnold Vosloo,Patricia Velásquez,Kevin J. O'Connor,Jonathan Hyde,Oded Fehr,Erick Avari,Stephen Dunham,Corey Johnson,Tuc Watkins,Omid Djalili,Aharon Ipalé,Bernard Fox"
The Matrix,4.5,4.16,0.34,08/29/2014,136,2:16,English,Lilly Wachowski,1999,"Science Fiction,Action",USA,79514,829061,"Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Hugo Weaving,Joe Pantoliano,Marcus Chong,Anthony Ray Parker,Matt Doran,Gloria Foster,Belinda McClory,Paul Goddard,Robert Taylor,Ada Nicodemou,Julian Arahanga,David Aston"
Suits,4.0,3.77,0.23,12/29/2014,88,1:28,English,Eric Weber,1999,Comedy,USA,5,1683,"Robert Klein,Larry Pine,Paul Lazar,Randy Pearlstein,Ingrid Rogers,James Villemaire,Mark Lake,Joelle Carter,Eben Moore,Tony Hendra,Steve Carell,Tanya Pohlkotte"
The Lion King II: Simba's Pride,3.5,3.02,0.48,07/10/2015,81,1:21,English,Darrell Rooney,1998,"Adventure,Family,Action,Animation",USA,3157,64136,"Matthew Broderick,Neve Campbell,Jason Marsden,Nathan Lane,Ernie Sabella,Andy Dick,Robert Guillaume,James Earl Jones,Moira Kelly,Suzanne Pleshette,Lacey Chabert,Edward Hibbert,Cam Clarke,Michelle Horn,Meredith Scott Lynn,Ryan O'Donohue"
"Lock, Stock and Two Smoking Barrels",4.5,3.86,0.64,02/17/2013,105,1:45,English,Guy Ritchie,1998,"Crime,Comedy",UK,8060,114928,"Jason Flemyng,Dexter Fletcher,Nick Moran,Jason Statham,Vinnie Jones,Sting,Steven Mackintosh,Nicholas Rowe,Lenny McLean,P.H. Moriarty,Frank Harper,Huggy Leaver"
Blade,4.0,3.38,0.62,11/04/2012,121,2:01,"English,Russian",Stephen Norrington,1998,"Horror,Action",USA,16863,122088,"Wesley Snipes,Stephen Dorff,Kris Kristofferson,N'Bushe Wright,Donal Logue,Udo Kier,Arly Jover,Traci Lords,Kevin Patrick Walls,Tim Guinee,Sanaa Lathan,Eric Edwards,Donna Wong,Carmen Thomas,Shannon Lee,Kenny Johnson,Clint Curtis,Judson Scott,Sidney S. Liufau,Keith Leon Williams"
The Mask of Zorro,4.0,3.22,0.78,03/25/2012,136,2:16,"English,Spanish",Martin Campbell,1998,"Action,Adventure",USA,4871,62524,"Antonio Banderas,Anthony Hopkins,Catherine Zeta-Jones,Stuart Wilson,Matt Letscher,L.Q. Jones,Diego Sieres,José María de Tavira,Tony Amendola,Emiliano Guerra,Yolanda Orisaga,Paco Morayta,William Marquez,Pedro Altamirano,Luisa Huertas"
A Perfect Murder,3.5,3.06,0.44,02/01/2021,107,1:47,"English,Arabic",Andrew Davis,1998,"Thriller,Crime,Drama",USA,1331,16125,"Michael Douglas,Gwyneth Paltrow,Viggo Mortensen,David Suchet,Sarita Choudhury,Michael P. Moran,Novella Nelson,Constance Towers,Will Lyman,Maeve McGuire,Stephen Singer,Laurinda Barrett,Aideen O'Kelly,Reed Birney,Robert Vincent Smith,Bill Ambrozy,George Blumenthal,Iris Braydon,Marion Blumenthal,Andrew Sussman"
Mulan,3.5,4.05,-0.55,05/12/2018,88,1:28,"English,Chinese",Tony Bancroft,1998,"Adventure,Family,Animation",USA,18399,335978,"Ming-Na Wen,Eddie Murphy,BD Wong,Miguel Ferrer,Harvey Fierstein,Freda Foh Shen,June Foray,James Hong,Miriam Margolyes,Pat Morita,Marni Nixon,Soon-Tek Oh,Donny Osmond,Lea Salonga,James Shigeta,George Takei,Jerry Tondo,Gedde Watanabe,Frank Welker,Matthew Wilder,Tom Amundsen,Arminae Austen,Mary Kay Bergman,Susan Boyd,Julianne Buescher"
The Man in the Iron Mask,3.0,2.95,0.05,06/22/2020,132,2:12,"English,Italian",Randall Wallace,1998,"Adventure,Action,Drama",USA,1476,40117,"Leonardo DiCaprio,Jeremy Irons,Gérard Depardieu,Gabriel Byrne,John Malkovich,Anne Parillaud,Judith Godrèche,Edward Atterton,Peter Sarsgaard,Hugh Laurie,David Lowe,Brigitte Boucher"
Tomorrow Never Dies,3.5,2.93,0.57,01/24/2012,119,1:59,"English,German,Danish,Chinese,Cantonese",Roger Spottiswoode,1997,"Action,Adventure,Thriller",UK,5970,58357,"Pierce Brosnan,Michelle Yeoh,Jonathan Pryce,Teri Hatcher,Judi Dench,Ricky Jay,Desmond Llewelyn,Götz Otto,Samantha Bond,Vincent Schiavelli,Joe Don Baker,Colin Salmon,Geoffrey Palmer,Julian Fellowes,Terence Rigby"
Amistad,4.0,3.33,0.67,12/29/2014,155,2:35,"English,Spanish",Steven Spielberg,1997,"History,Drama,Mystery",USA,1795,22622,"Morgan Freeman,Nigel Hawthorne,Anthony Hopkins,Djimon Hounsou,Matthew McConaughey,David Paymer,Pete Postlethwaite,Stellan Skarsgård,Razaaq Adoti,Abu Bakaar Fofanah,Anna Paquin,Tomas Milian,Chiwetel Ejiofor,Derrick N. Ashong,Geno Silva,John Ortiz,Ralph Brown,Darren E. Burrows,Allan Rich,Paul Guilfoyle,Peter Firth,Xander Berkeley,Jeremy Northam,Arliss Howard,Willie Amakye,Luc Assogba,Mariah Campbell,Habib Conteh,Stephen Conteh,Monguehy Fanzy,Jimmy Fotso,Adekunle Ilori,Sheriff Kargbo,Saye Lah,Sylvestre Massaquoi,Samson Odede,Chike Okpala,Willie Onafesso,Samuel Pieh,Lansana Sawi,Abu Sidique,El Hadj Malik Sow,Lamine Thiam,Austin Pendleton,Daniel von Bargen,Rusty Schwimmer,Pedro Armendáriz Jr.,Frank T. Wells,Michael Massee,Roy Cooper,Jake Weber,Victor Rivers,Joseph Kosseh"
Titanic,4.0,3.78,0.22,05/29/2014,194,3:14,"English,French,German,Swedish,Italian,Russian",James Cameron,1997,"Romance,Drama",USA,34574,659080,"Leonardo DiCaprio,Kate Winslet,Billy Zane,Gloria Stuart,Kathy Bates,Frances Fisher,Bill Paxton,Bernard Hill,David Warner,Victor Garber,Jonathan Hyde,Lewis Abernathy,Suzy Amis,Nicholas Cascone,Danny Nucci,Jason Barry,Lew Palter,Eric Braeden,Ewan Stewart,Bernard Fox,Ioan Gruffudd,Jonny Phillips,Edward Fletcher,Scott G. Anderson,Martin East,Gregory Cooke,Alexandrea Owens,Seth Adkins,Michael Ensign,Anatoly M. Sagalevitch,Martin Hub,Mark Lindsay Chapman,Richard Graham,Paul Brightwell,Craig Kelly,Ron Donachie,Charlotte Chatton,Fannie Brett,Jenette Goldstein,Camilla Overbye Roos,Linda Kerns,Amy Gaipa,Martin Jarvis,Rosalind Ayres,Rochelle Rose,Jonathan Evans-Jones,Rocky Taylor"
The English Patient,4.0,3.48,0.52,03/08/2021,162,2:42,"English,German,Italian,Arabic",Anthony Minghella,1996,"Drama,Romance,War",UK,3481,40366,"Ralph Fiennes,Juliette Binoche,Willem Dafoe,Kristin Scott Thomas,Naveen Andrews,Colin Firth,Julian Wadham,Torri Higginson,Jürgen Prochnow,Kevin Whately,Clive Merrison,Nino Castelnuovo,Hichem Rostom,Peter Rühring,Geordie Johnson,Liisa Repo-Martell"
The Ghost and the Darkness,4.0,3.18,0.82,02/12/2014,109,1:49,English,Stephen Hopkins,1996,"Adventure,Action,Thriller",Germany,1201,13017,"Michael Douglas,Val Kilmer,Tom Wilkinson,John Kani,Emily Mortimer,Bernard Hill,Brian McCardie,Om Puri,Henry Cele,Kurt Egelhof,Satchu Annamalai,Teddy Reddy,Raheem Khan,Jack Devnarain"
Jerry Maguire,4.0,3.53,0.47,02/04/2013,138,2:18,English,Cameron Crowe,1996,"Comedy,Drama,Romance",USA,10637,94171,"Tom Cruise,Renée Zellweger,Cuba Gooding Jr.,Kelly Preston,Jerry O'Connell,Jay Mohr,Regina King,Bonnie Hunt,Jonathan Lipnicki,Todd Louiso,Mark Pellington,Jeremy Suarez,Jared Jussim,Benjamin Kimball Smith,Ingrid Beer,Jann Wenner,Nada Despotovich,Alexandra Wentworth,Aries Spears,Kelly Coffield Park,Alice Marie Crowe,Larina Adamson,Winnie Holzman,Diana Jordan,Susan Norfleet,Susan Pingleton,Cha-Cha Sandoval,Hynden Walch,Glenn Frey,Donal Logue,Tom Gallop,Beaumont Bacon,Lisa Amsterdam,Angela Goethals,Leslie Upson,Rick Johnson,Lightfield Lewis,Jerry Cantrell,Toby Huss,Drake Bell,Christine Cavanaugh,Russel Lunday,Eric Stoltz,Lamont Johnson,Brent Barry,Charlie Cronin,Theo Greenly,Rod Tate,Danny Rimmer,Michael James Johnson,Jordan Ross,Brandon Christianson"
